1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,-1.0718,0.0037,0.0001
,0.0300,-1.0710,0.1372,-0.0004
,0.0370,-1.0698,0.2671,-0.0009
,0.0440,-1.0677,0.4074,-0.0014
,0.0510,-1.0643,0.5325,-0.0016
,0.0590,-1.0591,0.6768,-0.0015
,0.0650,-1.0543,0.8195,-0.0011
,0.0710,-1.0491,0.9628,-0.0005
,0.0760,-1.0446,1.1018,0.0002
,0.0810,-1.0400,1.2569,0.0011
,0.0850,-1.0362,1.3956,0.0017
,0.0890,-1.0325,1.5410,0.0024
,0.0930,-1.0288,1.6896,0.0030
,0.0970,-1.0251,1.8467,0.0035
,0.1010,-1.0213,2.0141,0.0040
,0.1040,-1.0185,2.1474,0.0044
,0.1070,-1.0157,2.2763,0.0048
,0.1110,-1.0120,2.4373,0.0054
,0.1150,-1.0082,2.5727,0.0059
,0.1190,-1.0044,2.7144,0.0065
,0.1230,-1.0005,2.8700,0.0072
,0.1270,-0.9966,3.0277,0.0078
,0.1310,-0.9926,3.1791,0.0084
,0.1350,-0.9885,3.3238,0.0091
,0.1390,-0.9844,3.4651,0.0098
,0.1430,-0.9803,3.6168,0.0106
,0.1470,-0.9761,3.7756,0.0114
,0.1510,-0.9719,3.9422,0.0123
,0.1540,-0.9687,4.0775,0.0130
,0.1570,-0.9655,4.2177,0.0137
,0.1600,-0.9623,4.3627,0.0144
,0.1630,-0.9591,4.5052,0.0151
,0.1660,-0.9559,4.6462,0.0159
,0.1690,-0.9527,4.7833,0.0167
,0.1720,-0.9494,4.9188,0.0176
,0.1750,-0.9462,5.0559,0.0186
,0.1780,-0.9430,5.1860,0.0196
,0.1820,-0.9388,5.3437,0.0210
,0.1860,-0.9345,5.4973,0.0224
,0.1900,-0.9303,5.6462,0.0239
,0.1940,-0.9261,5.7895,0.0254
,0.1980,-0.9220,5.9330,0.0274
,0.2020,-0.9178,6.0814,0.0302
,0.2060,-0.9137,6.2263,0.0339
,0.2100,-0.9096,6.3637,0.0384
,0.2140,-0.9055,6.5076,0.0445
,0.2180,-0.9015,6.6611,0.0531
,0.2220,-0.8974,6.8157,0.0640
,0.2260,-0.8934,6.9613,0.0768
,0.2300,-0.8894,7.1121,0.0895
,0.2340,-0.8854,7.2577,0.1009
,0.2380,-0.8814,7.4000,0.1111
,0.2420,-0.8774,7.5443,0.1205
,0.2460,-0.8734,7.6755,0.1298
,0.2510,-0.8684,7.8245,0.1407
,0.2560,-0.8635,7.9724,0.1489
,0.2610,-0.8585,8.1132,0.1568
,0.2660,-0.8535,8.2689,0.1640
,0.2700,-0.8495,8.4031,0.1696
,0.2740,-0.8455,8.5436,0.1748
,0.2780,-0.8415,8.6732,0.1798
,0.2820,-0.8375,8.8128,0.1849
,0.2860,-0.8335,8.9718,0.1919
,0.2890,-0.8305,9.1006,0.1990
,0.2920,-0.8275,9.2325,0.2068
,0.2950,-0.8245,9.3611,0.2148
,0.2980,-0.8215,9.4875,0.2227
,0.3010,-0.8185,9.6136,0.2300
,0.3050,-0.8145,9.7763,0.2386
,0.3090,-0.8105,9.9376,0.2458
,0.3120,-0.8075,10.0653,0.2506
,0.3150,-0.8045,10.1964,0.2548
,0.3190,-0.8005,10.3556,0.2604
,0.3230,-0.7965,10.5015,0.2663
,0.3270,-0.7925,10.6555,0.2719
,0.3310,-0.7885,10.8101,0.2771
,0.3350,-0.7845,10.9569,0.2825
,0.3390,-0.7805,11.0967,0.2875
,0.3430,-0.7765,11.2327,0.2911
,0.3470,-0.7725,11.3720,0.2936
,0.3510,-0.7684,11.5146,0.2954
,0.3550,-0.7644,11.6542,0.2968
,0.3590,-0.7604,11.7969,0.2979
,0.3630,-0.7564,11.9564,0.2990
,0.3670,-0.7524,12.1014,0.3003
,0.3710,-0.7484,12.2357,0.3017
,0.3750,-0.7444,12.3654,0.3030
,0.3790,-0.7404,12.4961,0.3042
,0.3830,-0.7364,12.6338,0.3054
,0.3870,-0.7324,12.7672,0.3069
,0.3920,-0.7274,12.9155,0.3093
,0.3970,-0.7223,13.0635,0.3125
,0.4010,-0.7183,13.1990,0.3157
,0.4050,-0.7143,13.3408,0.3195
,0.4090,-0.7103,13.4852,0.3235
,0.4130,-0.7063,13.6354,0.3275
,0.4170,-0.7023,13.7949,0.3315
,0.4210,-0.6983,13.9478,0.3354
,0.4250,-0.6943,14.0922,0.3392
,0.4290,-0.6903,14.2354,0.3430
,0.4330,-0.6863,14.3660,0.3468
,0.4370,-0.6823,14.5069,0.3505
,0.4410,-0.6783,14.6428,0.3541
,0.4450,-0.6743,14.7807,0.3575
,0.4490,-0.6703,14.9250,0.3606
,0.4530,-0.6663,15.0677,0.3632
,0.4570,-0.6623,15.2127,0.3655
,0.4610,-0.6583,15.3640,0.3676
,0.4650,-0.6543,15.4960,0.3695
,0.4700,-0.6493,15.6519,0.3717
,0.4750,-0.6443,15.8031,0.3740
,0.4800,-0.6393,15.9463,0.3765
,0.4850,-0.6343,16.0964,0.3792
,0.4900,-0.6293,16.2501,0.3824
,0.4940,-0.6253,16.3877,0.3853
,0.4980,-0.6213,16.5419,0.3885
