1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
,0.0000,0.0000,0.0990,-0.0055
,0.0050,0.0000,0.0959,-0.0058
,0.0100,0.0000,0.1042,-0.0059
,0.0150,0.0003,0.1779,-0.0060
,0.0200,0.0010,0.2765,-0.0060
,0.0250,0.0025,0.3962,-0.0060
,0.0290,0.0045,0.5238,-0.0059
,0.0320,0.0065,0.6535,-0.0058
,0.0350,0.0091,0.8049,-0.0056
,0.0380,0.0124,0.9789,-0.0054
,0.0400,0.0149,1.1118,-0.0052
,0.0420,0.0176,1.2541,-0.0051
,0.0440,0.0208,1.4021,-0.0048
,0.0460,0.0242,1.5582,-0.0046
,0.0480,0.0279,1.7217,-0.0044
,0.0500,0.0320,1.8920,-0.0041
,0.0520,0.0365,2.0752,-0.0038
,0.0540,0.0412,2.2703,-0.0034
,0.0560,0.0464,2.4749,-0.0030
,0.0580,0.0519,2.6889,-0.0024
,0.0600,0.0577,2.9144,-0.0014
,0.0620,0.0639,3.1522,0.0004
,0.0640,0.0705,3.3980,0.0029
,0.0650,0.0739,3.5235,0.0046
,0.0660,0.0774,3.6516,0.0066
,0.0670,0.0810,3.7829,0.0088
,0.0680,0.0847,3.9172,0.0115
,0.0690,0.0885,4.0546,0.0144
,0.0700,0.0923,4.1952,0.0178
,0.0710,0.0963,4.3394,0.0215
,0.0720,0.1004,4.4876,0.0254
,0.0730,0.1045,4.6405,0.0297
,0.0740,0.1087,4.7978,0.0341
,0.0750,0.1131,4.9590,0.0388
,0.0760,0.1175,5.1233,0.0437
,0.0770,0.1220,5.2904,0.0488
,0.0780,0.1266,5.4606,0.0541
,0.0790,0.1313,5.6341,0.0596
,0.0800,0.1361,5.8109,0.0652
,0.0810,0.1409,5.9907,0.0711
,0.0820,0.1459,6.1735,0.0771
,0.0830,0.1509,6.3593,0.0831
,0.0840,0.1560,6.5483,0.0893
,0.0850,0.1613,6.7406,0.0954
,0.0860,0.1666,6.9362,0.1016
,0.0870,0.1720,7.1350,0.1078
,0.0880,0.1774,7.3374,0.1141
,0.0890,0.1830,7.5436,0.1204
,0.0900,0.1887,7.7539,0.1267
,0.0910,0.1944,7.9687,0.1331
,0.0920,0.2003,8.1882,0.1396
,0.0930,0.2062,8.4120,0.1460
,0.0940,0.2122,8.6399,0.1524
,0.0950,0.2183,8.8722,0.1588
,0.0960,0.2245,9.1092,0.1652
,0.0970,0.2307,9.3504,0.1718
,0.0980,0.2371,9.5950,0.1784
,0.0990,0.2435,9.8426,0.1850
,0.1000,0.2500,10.0935,0.1918
,0.1010,0.2566,10.3475,0.1985
,0.1020,0.2633,10.6041,0.2054
,0.1030,0.2701,10.8625,0.2123
,0.1040,0.2769,11.1225,0.2193
,0.1050,0.2839,11.3844,0.2265
,0.1060,0.2909,11.6490,0.2338
,0.1070,0.2980,11.9166,0.2414
,0.1080,0.3052,12.1868,0.2491
,0.1090,0.3125,12.4590,0.2570
,0.1100,0.3199,12.7330,0.2650
,0.1110,0.3273,13.0087,0.2732
,0.1120,0.3348,13.2866,0.2814
,0.1130,0.3424,13.5676,0.2897
,0.1140,0.3501,13.8519,0.2980
,0.1150,0.3579,14.1395,0.3064
,0.1160,0.3657,14.4301,0.3148
,0.1170,0.3737,14.7234,0.3232
,0.1180,0.3817,15.0198,0.3318
,0.1190,0.3898,15.3189,0.3403
,0.1200,0.3980,15.6204,0.3490
,0.1210,0.4062,15.9236,0.3576
,0.1220,0.4145,16.2282,0.3662
,0.1230,0.4230,16.5346,0.3748
,0.1240,0.4315,16.8432,0.3834
,0.1250,0.4400,17.1540,0.3920
,0.1260,0.4487,17.4663,0.4006
,0.1270,0.4574,17.7797,0.4092
,0.1280,0.4662,18.0942,0.4178
,0.1290,0.4751,18.4103,0.4264
,0.1300,0.4841,18.7281,0.4349
,0.1310,0.4931,19.0466,0.4436
,0.1320,0.5022,19.3645,0.4522
,0.1330,0.5114,19.6807,0.4608
,0.1340,0.5207,19.9954,0.4695
,0.1350,0.5300,20.3093,0.4783
,0.1360,0.5394,20.6228,0.4871
,0.1370,0.5488,20.9356,0.4960
,0.1380,0.5583,21.2478,0.5048
,0.1390,0.5679,21.5598,0.5137
,0.1400,0.5775,21.8724,0.5226
,0.1410,0.5872,22.1861,0.5315
,0.1420,0.5969,22.5013,0.5404
,0.1430,0.6066,22.8180,0.5493
,0.1440,0.6164,23.1363,0.5583
,0.1450,0.6262,23.4569,0.5673
,0.1460,0.6361,23.7806,0.5764
,0.1470,0.6460,24.1073,0.5855
,0.1480,0.6559,24.4362,0.5946
,0.1490,0.6658,24.7661,0.6037
,0.1500,0.6758,25.0966,0.6128
,0.1510,0.6858,25.4274,0.6219
,0.1520,0.6958,25.7583,0.6310
,0.1530,0.7058,26.0892,0.6401
,0.1540,0.7158,26.4201,0.6493
,0.1550,0.7258,26.7508,0.6586
,0.1560,0.7359,27.0816,0.6679
,0.1570,0.7459,27.4121,0.6775
,0.1580,0.7559,27.7414,0.6871
,0.1590,0.7660,28.0692,0.6969
,0.1600,0.7760,28.3955,0.7068
,0.1610,0.7860,28.7208,0.7167
,0.1620,0.7961,29.0457,0.7267
,0.1630,0.8061,29.3700,0.7367
,0.1640,0.8161,29.6933,0.7468
,0.1650,0.8261,30.0150,0.7569
,0.1660,0.8361,30.3356,0.7670
,0.1670,0.8461,30.6555,0.7770
,0.1680,0.8561,30.9756,0.7870
,0.1690,0.8661,31.2965,0.7970
,0.1700,0.8760,31.6180,0.8069
,0.1710,0.8860,31.9399,0.8168
,0.1720,0.8959,32.2618,0.8266
,0.1730,0.9059,32.5835,0.8365
,0.1740,0.9158,32.9052,0.8464
,0.1750,0.9257,33.2270,0.8562
,0.1760,0.9356,33.5484,0.8661
,0.1770,0.9455,33.8691,0.8760
,0.1780,0.9554,34.1894,0.8858
,0.1790,0.9653,34.5095,0.8956
,0.1800,0.9751,34.8291,0.9053
,0.1810,0.9850,35.1482,0.9149
,0.1820,0.9948,35.4667,0.9244
,0.1830,1.0047,35.7849,0.9339
,0.1840,1.0145,36.1030,0.9433
,0.1850,1.0243,36.4212,0.9527
,0.1860,1.0342,36.7393,0.9620
,0.1870,1.0440,37.0567,0.9714
,0.1880,1.0538,37.3730,0.9807
,0.1890,1.0636,37.6885,0.9900
,0.1900,1.0735,38.0039,0.9993
,0.1910,1.0833,38.3192,1.0086
,0.1920,1.0931,38.6336,1.0177
,0.1930,1.1029,38.9454,1.0268
,0.1940,1.1127,39.2538,1.0358
,0.1950,1.1225,39.5587,1.0447
,0.1960,1.1323,39.8609,1.0535
,0.1970,1.1422,40.1616,1.0624
,0.1980,1.1520,40.4620,1.0712
,0.1990,1.1618,40.7626,1.0799
,0.2000,1.1716,41.0630,1.0887
,0.2010,1.1815,41.3628,1.0974
,0.2020,1.1913,41.6623,1.1061
,0.2030,1.2012,41.9622,1.1147
,0.2040,1.2110,42.2623,1.1232
,0.2050,1.2209,42.5621,1.1316
,0.2060,1.2308,42.8610,1.1399
,0.2070,1.2406,43.1586,1.1482
,0.2080,1.2505,43.4548,1.1564
,0.2090,1.2604,43.7492,1.1646
,0.2100,1.2703,44.0420,1.1728
,0.2110,1.2802,44.3332,1.1810
