Specimen properties : Length,Specimen properties : Thickness,Specimen properties : Width
(mm),(mm),(mm)
"80.00","4.00","10.00"


1,Time,Displacement,Force,Strain 1
,(s),(mm),(N),(%)
"","0.0000","0.0000","0.0010","-0.0026"
"","0.0210","0.0000","0.1297","-0.0022"
"","0.1660","0.0082","0.2580","0.0019"
"","0.1940","0.0119","0.3851","0.0040"
"","0.2200","0.0153","0.5146","0.0057"
"","0.2410","0.0176","0.6397","0.0061"
"","0.2820","0.0217","0.7660","0.0072"
"","0.3230","0.0260","0.8926","0.0107"
"","0.3490","0.0286","1.0228","0.0128"
"","0.3680","0.0305","1.1500","0.0131"
"","0.3850","0.0322","1.2787","0.0146"
"","0.4420","0.0380","1.4086","0.0220"
"","0.4630","0.0401","1.5349","0.0243"
"","0.4920","0.0429","1.6617","0.0282"
"","0.5140","0.0451","1.7888","0.0315"
"","0.5450","0.0483","1.9141","0.0376"
"","0.6100","0.0548","2.0442","0.0492"
"","0.6460","0.0584","2.1697","0.0534"
"","0.6610","0.0599","2.2999","0.0545"
"","0.7140","0.0651","2.4253","0.0611"
"","0.7370","0.0674","2.5512","0.0632"
"","0.7900","0.0728","2.6768","0.0710"
"","0.8060","0.0743","2.8081","0.0737"
"","0.8210","0.0758","2.9388","0.0757"
"","0.8510","0.0788","3.0655","0.0797"
"","0.8920","0.0830","3.1932","0.0885"
"","0.9270","0.0864","3.3204","0.0981"
"","0.9920","0.0930","3.4467","0.1009"
"","1.0120","0.0951","3.5736","0.1037"
"","1.0490","0.0987","3.6997","0.1092"
"","1.0860","0.1023","3.8247","0.1131"
"","1.1300","0.1069","3.9528","0.1167"
"","1.1460","0.1085","4.0822","0.1181"
"","1.2000","0.1138","4.2164","0.1251"
"","1.2140","0.1152","4.3460","0.1270"
"","1.2320","0.1171","4.4732","0.1301"
"","1.3060","0.1243","4.5984","0.1386"
"","1.3210","0.1258","4.7237","0.1407"
"","1.3420","0.1280","4.8494","0.1430"
"","1.3660","0.1304","4.9748","0.1450"
"","1.4510","0.1388","5.1082","0.1544"
"","1.4860","0.1424","5.2335","0.1580"
"","1.5060","0.1443","5.3598","0.1615"
"","1.5360","0.1473","5.4860","0.1671"
"","1.5740","0.1512","5.6149","0.1721"
"","1.6380","0.1575","5.7493","0.1793"
"","1.6490","0.1586","5.8813","0.1805"
"","1.7000","0.1639","6.0122","0.1856"
"","1.7250","0.1663","6.1377","0.1914"
"","1.7490","0.1687","6.2634","0.1946"
"","1.8060","0.1745","6.3897","0.1993"
"","1.8320","0.1771","6.5160","0.2015"
"","1.8660","0.1803","6.6449","0.2046"
"","1.8980","0.1835","6.7735","0.2056"
"","1.9330","0.1871","6.9010","0.2105"
"","1.9800","0.1917","7.0288","0.2155"
"","2.0320","0.1970","7.1555","0.2194"
"","2.0460","0.1984","7.2887","0.2197"
"","2.0860","0.2023","7.4188","0.2210"
"","2.1060","0.2043","7.5444","0.2225"
"","2.1600","0.2098","7.6742","0.2278"
"","2.2380","0.2175","7.8013","0.2329"
"","2.2610","0.2199","7.9296","0.2331"
